time,use [kW],gen [kW],House overall [kW],Dishwasher [kW],Furnace 1 [kW],Furnace 2 [kW],Home office [kW],Fridge [kW],Wine cellar [kW],Garage door [kW],Kitchen 12 [kW],Kitchen 14 [kW],Kitchen 38 [kW],Barn [kW],Well [kW],Microwave [kW],Living room [kW],Solar [kW],temperature,icon,humidity,visibility,summary,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
1451626506,0.067933333,0.416083333,0.067933333,6.67E-05,0.1606,0.0671,0.049316667,0.005033333,0.007333333,0.01295,0.00075,0.0001,0,0.03215,0.001,0.004333333,0.001383333,0.416083333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626507,0.422566667,0.377083333,0.422566667,0.00025,0.49345,0.0663,0.0496,0.0048,0.007283333,0.012466667,0.000766667,0.000333333,0,0.032,0.000983333,0.0043,0.001433333,0.377083333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626508,0.39005,0.4045,0.39005,0.000266667,0.489966667,0.065316667,0.049433333,0.0048,0.0072,0.012483333,0.000766667,0.00035,1.67E-05,0.031933333,0.001,0.004316667,0.001483333,0.4045,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626509,0.458583333,0.33725,0.458583333,0.00025,0.488533333,0.06665,0.049583333,0.0048,0.0073,0.012483333,0.000783333,0.00035,0,0.031983333,0.001,0.004316667,0.00145,0.33725,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626510,0.641783333,0.201833333,0.641783333,0.000266667,0.487383333,0.1064,0.049666667,0.0052,0.007183333,0.012466667,0.000766667,0.000316667,1.67E-05,0.031916667,0.001,0.0043,0.0014,0.201833333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626511,0.596366667,0.35765,0.596366667,0.000233333,0.48505,0.199733333,0.04915,0.004816667,0.00715,0.012416667,0.000766667,0.000266667,0,0.031633333,0.001,0.00425,0.001316667,0.35765,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626512,1.096016667,0.340433333,1.096016667,6.67E-05,0.433883333,0.65025,0.048783333,0.005083333,0.0074,0.012716667,0.00065,3.33E-05,0,0.03175,0.001,0.004233333,0.001433333,0.340433333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626513,1.062966667,0.348933333,1.062966667,1.67E-05,0.32045,0.725083333,0.0485,0.0052,0.0076,0.013,0.000616667,0.000133333,1.67E-05,0.031783333,0.001,0.004233333,0.0014,0.348933333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626514,0.651366667,0.429383333,0.651366667,0.00015,0.021933333,0.6945,0.048566667,0.005433333,0.007816667,0.013466667,0.0006,0.0003,0,0.031933333,0.001,0.004266667,0.001416667,0.429383333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626515,0.592783333,0.365366667,0.592783333,0.0001,0.021733333,0.584316667,0.048533333,0.005783333,0.007783333,0.013433333,0.0006,0.0002,1.67E-05,0.03205,0.001,0.004266667,0.0014,0.365366667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626516,0.472966667,0.095733333,0.472966667,5E-05,0.02095,0.258833333,0.04895,0.005216667,0.00755,0.013116667,0.000683333,0.0001,1.67E-05,0.031933333,0.001,0.004266667,0.001483333,0.095733333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626517,0.051466667,0.398683333,0.051466667,0,0.020566667,0.065616667,0.0491,0.005133333,0.0074,0.013,0.0007,5E-05,1.67E-05,0.032,0.001,0.004283333,0.001516667,0.398683333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626518,0.085,0.432233333,0.085,0,0.020483333,0.06555,0.048983333,0.005133333,0.0074,0.012966667,0.0007,1.67E-05,1.67E-05,0.031916667,0.001,0.004283333,0.001433333,0.432233333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626519,0.048516667,0.391283333,0.048516667,0,0.02065,0.065966667,0.048983333,0.00515,0.007466667,0.01305,0.000733333,0,1.67E-05,0.032016667,0.000983333,0.0043,0.001483333,0.391283333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626520,0.019066667,0.434633333,0.019066667,1.67E-05,0.0973,0.06495,0.049133333,0.0055,0.007566667,0.013066667,0.000716667,6.67E-05,1.67E-05,0.03225,0.001,0.004316667,0.001366667,0.434633333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626521,0.012433333,0.431083333,0.012433333,1.67E-05,0.100433333,0.066516667,0.049016667,0.005116667,0.0075,0.013066667,0.000733333,5E-05,1.67E-05,0.032166667,0.000983333,0.004316667,0.001383333,0.431083333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626522,0.27075,0.12695,0.27075,3.33E-05,0.088333333,0.066083333,0.04935,0.0051,0.0074,0.01305,0.000733333,5E-05,0,0.032266667,0.001,0.0043,0.00145,0.12695,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626523,0.573166667,0.18945,0.573166667,0.000216667,0.462033333,0.06565,0.049416667,0.004816667,0.007166667,0.012533333,0.000766667,0.0003,1.67E-05,0.032083333,0.001016667,0.0043,0.0015,0.18945,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626524,0.417416667,0.323383333,0.417416667,0.00025,0.4443,0.064,0.049233333,0.004833333,0.007116667,0.01255,0.00075,0.000333333,0,0.032066667,0.001,0.0043,0.001433333,0.323383333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626525,0.090883333,0.411466667,0.090883333,6.67E-05,0.185216667,0.06785,0.049083333,0.005433333,0.0074,0.012933333,0.00075,0.000116667,1.67E-05,0.0322,0.001,0.004316667,0.0014,0.411466667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626526,0.096633333,0.442766667,0.096633333,0,0.02085,0.066866667,0.0489,0.00515,0.007633333,0.013166667,0.0007,3.33E-05,0,0.032216667,0.001,0.004316667,0.00145,0.442766667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626527,0.097416667,0.441583333,0.097416667,1.67E-05,0.02085,0.066116667,0.049083333,0.005166667,0.007516667,0.01315,0.000733333,3.33E-05,1.67E-05,0.03225,0.001,0.004316667,0.001533333,0.441583333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626528,0.048033333,0.288483333,0.048033333,0,0.0208,0.065466667,0.049033333,0.00515,0.0075,0.013133333,0.000733333,1.67E-05,0,0.0322,0.001,0.004316667,0.0015,0.288483333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626529,0.0406,0.330133333,0.0406,0,0.052783333,0.066866667,0.04915,0.005133333,0.007433333,0.013116667,0.000716667,3.33E-05,1.67E-05,0.032333333,0.001,0.004316667,0.00155,0.330133333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626530,0.27585,0.123533333,0.27585,1.67E-05,0.08415,0.066316667,0.049133333,0.005516667,0.007433333,0.013083333,0.00075,5E-05,0,0.032283333,0.001,0.004316667,0.001483333,0.123533333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626531,0.245216667,0.195583333,0.245216667,1.67E-05,0.111366667,0.067083333,0.049233333,0.005083333,0.00765,0.013,0.000733333,8.33E-05,1.67E-05,0.032216667,0.001016667,0.004316667,0.001516667,0.195583333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626532,0.135783333,0.418466667,0.135783333,8.33E-05,0.219083333,0.066533333,0.049216667,0.005016667,0.0073,0.012916667,0.000716667,0.000166667,0,0.032283333,0.001,0.00435,0.00145,0.418466667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626533,0.387466667,0.434133333,0.387466667,0.000266667,0.496666667,0.066683333,0.049266667,0.004766667,0.007283333,0.012483333,0.00075,0.00035,1.67E-05,0.0321,0.001,0.004333333,0.001483333,0.434133333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626534,0.355033333,0.437716667,0.355033333,0.00025,0.467166667,0.06525,0.049716667,0.0048,0.007266667,0.012566667,0.000783333,0.000366667,0,0.032233333,0.001,0.004366667,0.00145,0.437716667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626535,0.32215,0.446716667,0.32215,0.000233333,0.444216667,0.067316667,0.049316667,0.005233333,0.0073,0.012566667,0.000733333,0.0003,1.67E-05,0.032233333,0.000983333,0.004333333,0.0015,0.446716667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626536,0.102733333,0.339883333,0.102733333,5E-05,0.1153,0.06685,0.049183333,0.005066667,0.007666667,0.013,0.000716667,6.67E-05,1.67E-05,0.03225,0.001,0.004333333,0.001516667,0.339883333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626537,0.08225,0.447183333,0.08225,1.67E-05,0.020916667,0.06655,0.049133333,0.005133333,0.007483333,0.0132,0.000733333,3.33E-05,0,0.0324,0.001,0.00435,0.00145,0.447183333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626538,0.095083333,0.262166667,0.095083333,0,0.020866667,0.06565,0.049133333,0.00515,0.007416667,0.01315,0.0007,1.67E-05,1.67E-05,0.03235,0.001,0.00435,0.001433333,0.262166667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626539,0.04145,0.434783333,0.04145,0,0.0537,0.063783333,0.049116667,0.005116667,0.007416667,0.013116667,0.000716667,6.67E-05,0,0.032316667,0.001,0.00435,0.001416667,0.434783333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626540,0.013516667,0.438166667,0.013516667,1.67E-05,0.08495,0.067483333,0.04915,0.0055,0.007416667,0.01305,0.000733333,5E-05,1.67E-05,0.032283333,0.001,0.00435,0.001433333,0.438166667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626541,0.161683333,0.284266667,0.161683333,3.33E-05,0.1135,0.06475,0.04915,0.005083333,0.007466667,0.013016667,0.00075,0.0001,0,0.0323,0.001,0.00435,0.001366667,0.284266667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626542,0.10435,0.4473,0.10435,0.0001,0.21555,0.06645,0.0492,0.004983333,0.007383333,0.012916667,0.000716667,0.00015,1.67E-05,0.032333333,0.001,0.00435,0.001483333,0.4473,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626543,0.361116667,0.459316667,0.361116667,0.000266667,0.49605,0.065616667,0.049633333,0.0048,0.007133333,0.012516667,0.00075,0.000366667,0,0.032133333,0.001,0.004366667,0.001433333,0.459316667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626544,0.49275,0.341183333,0.49275,0.00025,0.4909,0.06565,0.049333333,0.026316667,0.007133333,0.012466667,0.000733333,0.000316667,1.67E-05,0.0321,0.001,0.004333333,0.00145,0.341183333,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626545,0.581316667,0.352916667,0.581316667,0.00025,0.442083333,0.065083333,0.049066667,0.1434,0.007216667,0.012533333,0.000433333,0.000166667,0,0.032083333,0.001,0.004333333,0.00135,0.352916667,35.11,clear-day,0.48,10,Clear,27.41,1014.88,10.35,0.16,279,0,17.25,0
1451626546,0.35765,0.457066667,0.35765,0.00015,0.323766667,0.067583333,0.049066667,0.133783333,0.007466667,0.01275,0.000416667,0.000116667,1.67E-05,0.032216667,0.001,0.00435,0.001433333,0.457066667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626547,0.087766667,0.426066667,0.087766667,0,0.020483333,0.065883333,0.048916667,0.131416667,0.00735,0.01295,0.0004,6.67E-05,1.67E-05,0.032016667,0.001,0.0043,0.00145,0.426066667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626548,0.108983333,0.39785,0.108983333,0,0.020483333,0.065416667,0.048683333,0.129966667,0.00735,0.012933333,0.000383333,8.33E-05,0,0.03195,0.000983333,0.0043,0.001466667,0.39785,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626549,0.145766667,0.39305,0.145766667,1.67E-05,0.054066667,0.062933333,0.0487,0.129016667,0.0073,0.012933333,0.000383333,5E-05,0,0.032033333,0.001,0.0043,0.001466667,0.39305,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626550,0.149266667,0.42385,0.149266667,0,0.085233333,0.066116667,0.04925,0.128283333,0.007366667,0.012883333,0.0004,1.67E-05,1.67E-05,0.032033333,0.001,0.0043,0.001466667,0.42385,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626551,0.268216667,0.332083333,0.268216667,1.67E-05,0.114333333,0.066783333,0.049183333,0.127516667,0.007616667,0.012866667,0.000416667,3.33E-05,0,0.032,0.001,0.0043,0.00135,0.332083333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626552,0.320933333,0.361216667,0.320933333,8.33E-05,0.204633333,0.065466667,0.04935,0.12695,0.007366667,0.012733333,0.000416667,3.33E-05,1.67E-05,0.03195,0.001,0.0043,0.001416667,0.361216667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626553,0.794283333,0.214983333,0.794283333,0.000266667,0.495,0.066016667,0.049116667,0.126166667,0.0071,0.0123,0.00045,0.00025,0,0.031633333,0.001016667,0.004116667,0.001466667,0.214983333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626554,0.6215,0.403516667,0.6215,0.00025,0.491983333,0.065466667,0.049283333,0.125616667,0.0071,0.01235,0.000416667,0.00025,1.67E-05,0.0316,0.001,0.0041,0.001383333,0.403516667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626555,0.575516667,0.425666667,0.575516667,0.00025,0.4649,0.066433333,0.049166667,0.125133333,0.0072,0.012333333,0.00045,0.000233333,0,0.03155,0.001,0.004083333,0.001366667,0.425666667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626556,0.549883333,0.434383333,0.549883333,0.000233333,0.44335,0.066966667,0.049083333,0.12475,0.007283333,0.012416667,0.000433333,0.000233333,1.67E-05,0.0317,0.001,0.0041,0.00145,0.434383333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626557,0.257116667,0.403816667,0.257116667,3.33E-05,0.112866667,0.065666667,0.04915,0.124516667,0.00735,0.0129,0.000416667,1.67E-05,0,0.031833333,0.001,0.004116667,0.001416667,0.403816667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626558,0.1418,0.427266667,0.1418,0,0.0206,0.06545,0.048933333,0.124233333,0.00755,0.013016667,0.000383333,5E-05,1.67E-05,0.031833333,0.001,0.004133333,0.00145,0.427266667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626559,0.20395,0.357233333,0.20395,1.67E-05,0.020566667,0.064533333,0.049033333,0.12395,0.007416667,0.013033333,0.0004,5E-05,3.33E-05,0.0319,0.001,0.004116667,0.0014,0.357233333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626560,0.145033333,0.425033333,0.145033333,1.67E-05,0.0206,0.064333333,0.0492,0.123566667,0.007433333,0.01305,0.000383333,3.33E-05,1.67E-05,0.0319,0.001,0.00415,0.00145,0.425033333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626561,0.20685,0.389583333,0.20685,0,0.0553,0.066933333,0.049016667,0.123083333,0.007416667,0.012983333,0.0004,3.33E-05,1.67E-05,0.031916667,0.001,0.004133333,0.00145,0.389583333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626562,0.305883333,0.3183,0.305883333,1.67E-05,0.086316667,0.06705,0.049366667,0.12265,0.00725,0.012883333,0.000383333,1.67E-05,0,0.031783333,0.001,0.004133333,0.001433333,0.3183,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626563,0.357133333,0.289933333,0.357133333,3.33E-05,0.11295,0.065883333,0.049166667,0.122316667,0.007216667,0.012866667,0.000433333,1.67E-05,0,0.031733333,0.001,0.004133333,0.00145,0.289933333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626564,0.25465,0.367233333,0.25465,1.67E-05,0.084516667,0.067566667,0.049316667,0.1221,0.007216667,0.012916667,0.0004,0,0,0.0318,0.001,0.004133333,0.001416667,0.367233333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626565,0.2555,0.363083333,0.2555,1.67E-05,0.10265,0.068033333,0.04925,0.121883333,0.007333333,0.012916667,0.00045,1.67E-05,1.67E-05,0.031816667,0.001,0.004183333,0.001366667,0.363083333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626566,0.58145,0.283983333,0.58145,0.0002,0.41815,0.067166667,0.049383333,0.1214,0.007266667,0.012433333,0.00045,0.000183333,1.67E-05,0.03175,0.001,0.004266667,0.001533333,0.283983333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626567,0.505633333,0.389666667,0.505633333,0.00025,0.451166667,0.06625,0.04935,0.121216667,0.0071,0.012416667,0.000466667,0.000216667,1.67E-05,0.031816667,0.001,0.004266667,0.001516667,0.389666667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626568,0.462916667,0.378666667,0.462916667,0.0002,0.396333333,0.0664,0.04925,0.121033333,0.007133333,0.012483333,0.00045,0.000166667,1.67E-05,0.031983333,0.001,0.004283333,0.001433333,0.378666667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626569,0.0727,0.4079,0.0727,1.67E-05,0.021616667,0.065183333,0.04895,0.120916667,0.007466667,0.012983333,0.00045,6.67E-05,1.67E-05,0.03205,0.001,0.004283333,0.001416667,0.4079,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626570,0.080833333,0.3963,0.080833333,0,0.020583333,0.066166667,0.04935,0.120716667,0.007416667,0.013016667,0.000433333,6.67E-05,1.67E-05,0.032066667,0.001,0.004283333,0.001483333,0.3963,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626571,0.105266667,0.410683333,0.105266667,0,0.056316667,0.066666667,0.048966667,0.1204,0.0075,0.012933333,0.000433333,3.33E-05,0,0.03205,0.001,0.004266667,0.001433333,0.410683333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626572,0.146633333,0.406466667,0.146633333,3.33E-05,0.098816667,0.065583333,0.049083333,0.120183333,0.007433333,0.012833333,0.000433333,1.67E-05,0,0.031933333,0.001,0.004266667,0.001466667,0.406466667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626573,0.4429,0.438416667,0.4429,0.000216667,0.437166667,0.06585,0.049183333,0.119666667,0.007233333,0.012366667,0.000483333,0.0002,1.67E-05,0.03175,0.001,0.00425,0.00135,0.438416667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626574,0.56335,0.366366667,0.56335,0.000266667,0.492783333,0.06535,0.049316667,0.119533333,0.00705,0.0123,0.0005,0.0002,0,0.03165,0.001,0.004266667,0.001466667,0.366366667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626575,0.424966667,0.46375,0.424966667,0.00025,0.491666667,0.067866667,0.049316667,0.08285,0.00705,0.012366667,0.00055,0.000283333,1.67E-05,0.03175,0.000983333,0.004266667,0.00145,0.46375,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626576,0.32545,0.46765,0.32545,0.000266667,0.490716667,0.067583333,0.049483333,0.004766667,0.00735,0.01235,0.00075,0.00035,1.67E-05,0.031733333,0.001,0.004283333,0.001466667,0.46765,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626577,0.361766667,0.423683333,0.361766667,0.00025,0.488116667,0.066533333,0.049333333,0.004733333,0.007033333,0.01235,0.00075,0.000366667,0,0.031816667,0.001,0.004266667,0.001466667,0.423683333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626578,0.317283333,0.429516667,0.317283333,0.00025,0.449883333,0.06555,0.0491,0.0048,0.00705,0.012433333,0.00075,0.000316667,1.67E-05,0.031866667,0.001,0.004283333,0.00145,0.429516667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626579,0.188766667,0.44445,0.188766667,0.000166667,0.323083333,0.066983333,0.0493,0.004883333,0.0071,0.012616667,0.000733333,0.000233333,1.67E-05,0.031933333,0.001,0.004266667,0.001433333,0.44445,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626580,0.09345,0.43195,0.09345,1.67E-05,0.0206,0.065833333,0.0493,0.005483333,0.007266667,0.013016667,0.0007,1.67E-05,0,0.031966667,0.001,0.004283333,0.0014,0.43195,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626581,0.076383333,0.418133333,0.076383333,0,0.020533333,0.067316667,0.049016667,0.0051,0.00745,0.013,0.000716667,5E-05,1.67E-05,0.032116667,0.001,0.004283333,0.001483333,0.418133333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626582,0.14025,0.456416667,0.14025,0,0.020583333,0.062516667,0.049033333,0.005116667,0.00755,0.013,0.0007,0,0,0.032016667,0.000983333,0.004233333,0.001433333,0.456416667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626583,0.129716667,0.449183333,0.129716667,0,0.02315,0.0663,0.049316667,0.005116667,0.007416667,0.013016667,0.000716667,1.67E-05,0,0.032083333,0.000983333,0.00425,0.001466667,0.449183333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626584,0.034416667,0.437366667,0.034416667,3.33E-05,0.113433333,0.064783333,0.048933333,0.00505,0.007333333,0.012866667,0.00075,6.67E-05,1.67E-05,0.032,0.001,0.004233333,0.001416667,0.437366667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626585,0.020883333,0.428433333,0.020883333,1.67E-05,0.114083333,0.067933333,0.049,0.005433333,0.007433333,0.012866667,0.000716667,5E-05,0,0.032,0.001,0.00425,0.001483333,0.428433333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626586,0.042883333,0.421133333,0.042883333,5E-05,0.1476,0.066166667,0.049166667,0.005,0.007283333,0.0128,0.000733333,8.33E-05,0,0.03185,0.001,0.004233333,0.033416667,0.421133333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626587,0.66675,0.429566667,0.66675,0.000266667,0.49745,0.0656,0.049616667,0.051233333,0.007166667,0.012283333,0.00055,0.0004,1.67E-05,0.031233333,0.001,0.00425,0.3151,0.429566667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626588,0.621233333,0.418783333,0.621233333,0.000266667,0.493283333,0.064166667,0.04955,0.004666667,0.007133333,0.0123,0.000683333,0.00045,0,0.03125,0.000983333,0.004266667,0.324083333,0.418783333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626589,0.725683333,0.348133333,0.725683333,0.000266667,0.4824,0.06615,0.0494,0.039633333,0.007033333,0.012283333,0.000583333,0.0004,1.67E-05,0.031133333,0.001,0.004266667,0.323016667,0.348133333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626590,0.510783333,0.4355,0.510783333,0.00025,0.44275,0.06395,0.04965,0.005116667,0.00715,0.012383333,0.000683333,0.000366667,1.67E-05,0.031383333,0.001,0.004266667,0.2701,0.4355,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626591,0.233333333,0.316233333,0.233333333,0.000133333,0.253866667,0.067116667,0.049016667,0.017933333,0.007416667,0.012666667,0.000716667,0.000166667,1.67E-05,0.0319,0.001,0.004233333,0.0015,0.316233333,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626592,0.089033333,0.40355,0.089033333,1.67E-05,0.020433333,0.0632,0.048966667,0.00955,0.007483333,0.01295,0.000716667,1.67E-05,1.67E-05,0.031966667,0.001,0.004233333,0.00145,0.40355,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
1451626593,0.11295,0.191916667,0.11295,0,0.02055,0.065033333,0.049016667,0.005116667,0.00745,0.013,0.000733333,0,0,0.032233333,0.001,0.004233333,0.001533333,0.191916667,35.43,partly-cloudy-day,0.47,10,Partly Cloudy,27.49,1014.34,11.07,0.29,270,0,17.4,0
